ID,Ministry,Department,Agency,Lat,Long,Address
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Don Chedi Health Promoting Hospital Don Chedi Subdistrict Kanchanaburi,14.0565,99.68768,"Moo 1, Don Chedi Sub-district, Phanom Thuan District, Kanchanaburi Province 71140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Suk Kasem Health Promoting Hospital, Pho Tak Subdistrict, Nakhon Phanom Province",17.34594,104.7127,"Moo 7, Pho Tak Subdistrict, Mueang Nakhon Phanom District, Nakhon Phanom Province 48000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Khlong Muang Sub-District Health Promoting Hospital, Ban Chan Sub-district, Buriram Province",15.48499,102.9789,"Moo 2, Ban Chan Subdistrict, Phutthaisong District, Buriram Province 31120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Huai Khak Rung Subdistrict Health Promoting Hospital, Tong Khop Subdistrict, Sakon Nakhon Province",17.01036,104.2957,"103 Moo 18, Tongkob Subdistrict, Khok Srisuphan District, Sakon Nakhon Province 47280"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Thammarat Health Promoting Hospital, Thong Mongkol Subdistrict, Prachuap Khiri Khan Province",11.15359,99.38947,"Thammarat House, Village No. 5, Thong Mongkol Sub-district, Bang Saphan District, Prachuap Khiri Khan Province 77230"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Nong Phai Health Promoting Hospital, Nong Bua District, Nakhon Sawan Province",15.83817,100.6857,"110 Moo 10, Nong Bua Subdistrict, Nong Bua District, Nakhon Sawan Province 60110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Non Sung Health Promoting Hospital Dome Pradit Ubon Ratchathani Province,14.42176,105.1841,"Moo 3, Dome Pradit Sub-district, Nam Yuen District, Ubon Ratchathani Province 34260"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Health Promoting Hospital, Suan Luang Subdistrict, Suan Luang District, Nakhon Si Thammarat Province",8.134119,100.0745,"Moo 4, Suan Luang Subdistrict, Chalerm Phra Kiat District Nakhon Si Thammarat Province 80190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Huai Nam Khao Sub-District Health Promoting Hospital, Mon Chong District, Chiang Mai Province",17.37629,98.48624,"Moo 2, Mon Chong Subdistrict, Omkoi District, Chiang Mai Province 50310"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Khok Mu Ba Subdistrict Health Promoting Hospital, Kosit Subdistrict, Narathiwat Province",6.167844,102.0669,"Ban Khok Mueba, Village No. 4, Kosit Subdistrict, Tak Bai District, Narathiwat 96110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Wang Lumpong Health Promoting Hospital Chorakae Sam Phan Subdistrict Suphanburi,14.30657,99.83369,"Moo 2, Chorakhe Samphan Subdistrict, U Thong District, Suphanburi 72160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Tha Sao Health Promoting Hospital, Tha Sao Subdistrict, Tha Maka District, Kanchanaburi Province",13.86449,99.80584,"Moo 5, Tha Sao Subdistrict, Tha Maka District, Kanchanaburi Province 71120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Khok Lam Health Promoting Hospital, Khok Lam Subdistrict, Buriram Province",15.10512,102.8381,"Moo 7, Khoklam Subdistrict, Lam Plai Mat District, Buriram Province 31130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Hua Na Health Promoting Hospital Nong Thap Thai Subdistrict Roi Et Province,15.65468,103.971,"Moo 6, Nong Thap Thai Sub-district, Phanomprai District, Roi Et Province 45140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Kaset Thavorn Subdistrict Health Promoting Hospital, Dan Subdistrict, Surin Province",14.50526,103.7097,"Moo 5, Dan Sub-district, Kab Choeng District, Surin Province 32210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Health Promoting Hospital at Ban Nong Phulok, Bo Nok Subdistrict, Prachuap Khiri Khan Province",12.00122,99.76662,"Moo 9, Bo Nok Subdistrict, Mueang Prachuap Khiri Khan District Prachuap Khiri Khan 77210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Mai Wang Pha Poon Sub-District Health Promoting Hospital, Mae Win District, Chiang Mai Province",18.65395,98.68542,"Moo 15, Mae Win Subdistrict, Mae Wang District, Chiang Mai Province 50360"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tambon Ban Si Nawa Health Promoting Hospital, Srinawa Subdistrict, Nakhon Nayok Province",14.20371,101.2844,"Moo 6, Srinawa Subdistrict, Mueang Nakhon Nayok District, Nakhon Nayok Province 26000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban To Deng Sub-District Health Promoting Hospital, To Deng Sub-district, Narathiwat Province",6.106131,101.854,"Baan To Deng Moo 1, Toh Deng Subdistrict, Su-Ngai Padi District, Narathiwat 96140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Health Promoting Hospital at Ban Hua Mueang Subdistrict, Hua Muang District, Yasothon Province",15.53922,104.1906,"Moo 8, Hua Mueang Subdistrict, Mahachana Chai District, Yasothon Province 35130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Non Nong Wa Subdistrict Health Promoting Hospital, Dod Subdistrict, Sisaket Province",15.17684,104.1066,"Moo 6, Dod Subdistrict, Srisuwan District, Sisaket Province 33120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Huai Hin Subdistrict Health Promoting Hospital, Nong Ong Subdistrict, Suphanburi Province",14.39014,99.88586,"Moo 5, Nong Ong Subdistrict, U Thong District, Suphanburi Province 72160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Phra Chedi Sam Ong Health Promoting Hospital, Nong Lu Subdistrict, Kanchanaburi Province",15.30508,98.39425,"Moo 9, Nong Lu Subdistrict, Sangkhlaburi District, Kanchanaburi Province 71240"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Dong Krating Health Promoting Hospital, Non Kwang Subdistrict, Buriram Province",15.14384,103.1729,"Moo 1, Non Kwang Subdistrict, Ban Dan District, Buriram Province 31000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Phon Muang Subdistrict Health Promoting Hospital, Trakan Subdistrict, Ubon Ratchathani Province",15.44468,105.0541,"Moo 7, Trakan Subdistrict, Trakan Phuet Phon District Ubon Ratchathani 34130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Pong Phrot Health Promoting Hospital, Nong Khang Subdistrict, Sisaket Province",15.10874,104.093,"Moo 3, Nong Khang Subdistrict, Uthumphon Phisai District, Si Sa Ket Province 33120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Lam Eesu Health Promoting Hospital, Nong Ri District, Kanchanaburi Province",14.54051,99.39375,"Moo 7, Nongree Subdistrict, Bo Phloi District, Kanchanaburi Province 71220"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Thep Pattana Health Promoting Hospital Khokmuang Subdistrict Buriram Province,14.42894,102.6275,"Moo 11, Khok Maung Subdistrict, Pakham District, Buriram Province 31220"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Phon Muang Sub District Health Promoting Hospital, Phrai Khla Subdistrict, Surin Province",15.4524,103.571,"Moo 7, Praikla Subdistrict, Chumpon Buri District, Surin Province 32190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Hin Dat Health Promoting Hospital Dan Khun Thot District Nakhon Ratchasima Province,15.11109,101.6383,"Moo 1, Hin Dat Subdistrict, Dan Khun Thot District, Nakhon Ratchasima Province 30210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Wiang Subdistrict Health Promoting Hospital, Kradian Subdistrict, Ubon Ratchathani Province",15.62049,105.058,"Moo 5, Kradian Subdistrict, Trakan Phuet Phon Ubon Ratchathani 34130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Phaniet Health Promoting Hospital, Suan Prik Subdistrict, Phra Nakhon Si Ayutthaya Province",14.38294,100.5693,"Moo 2, Suan Prik Subdistrict, Phra Nakhon Si Ayutthaya District Phra Nakhon Si Ayutthaya 13000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Nong Kung Health Promoting Hospital Thap Ma Ban Wang Somboon Udon Thani Province,17.01698,103.4502,"Moo 4, Nong Kung Thap Ma Subdistrict, Wang Sam Mo District, Udon Thani Province 41280"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Nong Khet Health Promoting Hospital Nong Nok Kaew Subdistrict Kanchanaburi,14.49589,99.6713,"Moo 2, Nong Nok Kaew Subdistrict, Lao Khwan District, Kanchanaburi Province 71210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Bu Lao Health Promoting Hospital, Sakae Phrong Subdistrict, Buriram Province",14.85443,102.9804,"Moo 2, Sakae Prung Subdistrict, Mueang Buriram District, Buriram Province 31000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Nong Don Subdistrict Health Promoting Hospital, Nong Bua District, Surin Province",15.11599,103.7545,"Moo 10, Nong Bua Subdistrict, Sikhoraphum District, Surin Province 32110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Thung Man Nuea Health Promoting Hospital, Pao Subdistrict, Lampang Province",18.35884,99.43964,"Moo 2, Ban Pao Sub-district, Mueang Lampang District, Lampang Province 52000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tambon Health Promoting Hospital, Ban Km. 80 Bu Phram Subdistrict Prachinburi",14.31835,101.8385,"Moo 4, Bu Prahmin Sub-district, Nadi District, Prachinburi Province 25220"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Pang San Health Promoting Hospital Mae Lamao Dan Sub-district, Tak Province",16.79328,98.77947,"507 Moo 2, Mae Lamao Dan Subdistrict, Mae Sot District, Tak Province 63110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Bang Krachao Health Promoting Hospital Bang Krachao Subdistrict Samut Sakhon Province,13.52042,100.1992,"64/9 Moo 6, Bang Krachao Subdistrict, Mueang Samut Sakhon District, Samutsakorn 74000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Sok Chan Sub-District Health Promoting Hospital, Saraphi District, Ubon Ratchathani Province",15.76014,105.2776,"Moo 2, Saraphi Sub-district, Pho Sai District, Ubon Ratchathani Province 34340"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Mai Sub-District Health Promoting Hospital, Maharaj District, Phra Nakhon Si Ayutthaya Province",14.54195,100.5047,"Moo 2, Ban Mai Subdistrict, Maharaj District, Phra Nakhon Si Ayutthaya Province 13150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Khao Tha Phra Sub-District Health Promoting Hospital (Panrit Upatham) Chainat Province,15.20814,100.1159,"Moo 1, Khao Tha Phra Subdistrict, Mueang Chai Nat District, Chainat Province 17000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Nam Blood Health Promoting Hospital, Tamihara Subdistrict, Phatthalung Province",7.59645,100.0508,"Moo 5, Tamirah Subdistrict, Mueang Phatthalung District, Phatthalung Province 93000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Somboon Subdistrict Health Promoting Hospital, Huai Tai Subdistrict, Sisaket Province",14.65171,104.1997,"Moo 4, Huai Tai Subdistrict, Khukhan District, Sisaket Province 33140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Nong Ya Health Promoting Hospital, Nong Ya Subdistrict, Kanchanaburi Province",13.98275,99.48705,"Moo 1, Nong Ya Subdistrict, Mueang Kanchanaburi District, Kanchanaburi 71000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Muang Kae Health Promoting Hospital, Muang Kae Subdistrict, Buriram Province",15.18685,103.3239,"Moo 15, Mueang Kae Subdistrict, Satuek District, Buriram Province 31150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Khon Hat Health Promoting Hospital, Khon Haad Subdistrict, Nakhon Si Thammarat Province",7.855015,100.0347,"Moo 1, Khon Haad Subdistrict, Cha-Uat District, Nakhon Si Thammarat Province 80180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Thung Sop Sub District Health Promoting Hospital, Kham Tanot Subdistrict, Prachinburi Province",14.11656,101.619,"Moo 10, Kham Tanot Subdistrict, Prachantakham District, Prachinburi Province 25130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Nong Phan Yuen Sub-District Health Promoting Hospital, Lao Ngam District, Ubon Ratchathani Province",15.75352,105.3617,"Moo 5, Lao Ngam Subdistrict, Pho Sai District, Ubon Ratchathani Province 34340"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Sai Lai Laeng Health Promoting Hospital, Na Udom Subdistrict, Mukdahan Province",16.30637,104.6255,"Baan Saithong Village No. 9, Na Udom Subdistrict, Nikhom Kham Soi District, Mukdahan Province 49130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Santi 1 Health Promoting Hospital, Khuean Bang Lang Subdistrict, Yala Province",6.138868,101.296,"Moo 2, Khuean Bang Lang Subdistrict, Bannang Sata District, Yala Province 95130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Nong Khae Subdistrict Health Promoting Hospital, Nong Khang Subdistrict, Sisaket Province",15.0788,104.0888,"Moo 13, Nong Khang Subdistrict, Uthumphon Phisai District, Si Sa Ket Province 33120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Khlong Noi Health Promoting Hospital Mueang Suratthani District Suratthani Province,9.182107,99.30767,"118/1 Moo 8, Klong Noi Subdistrict, Mueang Surat Thani District Suratthani 84000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Si Thai Sub District Health Promoting Hospital, Nong Waeng Subdistrict, Buriram Province",14.28098,102.95,"Moo 8, Nong Waeng Sub-district, Lahan Sai District, Buriram Province 31170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Khuan Mat Health Promoting Hospital, Khuan Mat Subdistrict, Nakhon Si Thammarat Province",8.031038,99.92462,"Moo 1, Ban Khuan Mud Sub-district, Chulabhorn District, Nakhon Si Thammarat Province 80180"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Sa Talung Health Promoting Hospital Taluk Klang Thung Subdistrict, Tak Province",16.859,99.21744,"132 Moo 1, Luk Klang Thung Subdistrict, Mueang Tak District, Tak Province 63000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Huai Khayung Health Promoting Hospital Huai Khayung Subdistrict Ubon Ratchathani Province,15.10665,104.6974,"Moo 5, Tha Lat Subdistrict, Warin Chamrap District, Ubon Ratchathani Province 34310"
